stationId,stationName,scheduledDeparture,expectedDeparture,actualDeparture,delaySeconds,isDelayed,destination,lineId,lineName,lineCode,transportMode,serviceJourneyId,realtime,delaySource,scrapedAt
NSR:StopPlace:61466,Vakås stasjon,2026-04-24T01:41:30+02:00,2026-04-24T01:41:23+02:00,2026-04-24T01:41:23+02:00,-7.0,0,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:61464,Hvalstad stasjon,2026-04-24T01:39:00+02:00,2026-04-24T01:39:19+02:00,2026-04-24T01:39:19+02:00,19.0,1,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:71,Hallingskeid stasjon,2026-04-24T01:39:00+02:00,2026-04-24T01:39:12+02:00,2026-04-24T01:39:12+02:00,12.0,1,Oslo S,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:606-BRG_481554-R,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:59646,Høvik stasjon,2026-04-24T01:26:00+02:00,2026-04-24T01:26:39+02:00,2026-04-24T01:26:39+02:00,39.0,1,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:59648,Kjelsås stasjon,2026-04-24T01:48:00+02:00,2026-04-24T01:49:12+02:00,2026-04-24T01:49:12+02:00,72.0,1,Jernbanetorget,RUT:Line:3911,Majorstuen - Kjelsås,11N,bus,RUT:ServiceJourney:80bf46886d3d95671c7209f3fb2d4c98,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:59651,Skøyen stasjon,2026-04-24T01:17:00+02:00,2026-04-24T01:17:31+02:00,2026-04-24T01:17:31+02:00,31.0,1,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:59651,Skøyen stasjon,2026-04-24T01:41:00+02:00,2026-04-24T01:41:23+02:00,2026-04-24T01:41:23+02:00,23.0,1,Grorud T,RUT:Line:31,Snarøya - Fornebu - Tonsenhagen - Grorud,31,bus,RUT:ServiceJourney:0a4a4ea49d8212b8e2cecaa5d81c01fb,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:59654,Stabekk stasjon,2026-04-24T01:24:00+02:00,2026-04-24T01:24:08+02:00,2026-04-24T01:24:08+02:00,8.0,1,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:60045,Hamar stasjon,2026-04-24T01:39:00+02:00,2026-04-24T01:40:05+02:00,2026-04-24T01:40:05+02:00,65.0,1,Eidsvoll,VYG:Line:RE11,Eidsvoll-Oslo S-Skien,RE11,rail,VYG:ServiceJourney:838-341_515579-R,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:60078,Kongsvoll stasjon,2026-04-24T01:38:00+02:00,2026-04-24T01:38:10+02:00,2026-04-24T01:38:10+02:00,10.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:406-TND_30133-R,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:59244,Egersund stasjon,2026-04-24T01:20:00+02:00,2026-04-24T01:20:00+02:00,2026-04-24T01:20:00+02:00,0.0,0,Kristiansand stasjon,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:B726-10_20260423-EGS_KRS,True,actual,2026-04-24T03:13:17.492219+02:00
NSR:StopPlace:59616,Asker stasjon,2026-04-24T01:46:00+02:00,2026-04-24T01:47:30+02:00,2026-04-24T01:47:30+02:00,90.0,1,Drammen,VYG:Line:L1,Spikkestad-Oslo S-Lillestrøm,L1,rail,VYG:ServiceJourney:2281_443719-R,True,actual,2026-04-24T03:13:17.492219+02:00
