stationId,stationName,scheduledDeparture,expectedDeparture,actualDeparture,delaySeconds,isDelayed,destination,lineId,lineName,lineCode,transportMode,serviceJourneyId,realtime,delaySource,cancellation,situationSummary,situationDescription,situationReportType,situationSeverity,scrapedAt
NSR:StopPlace:58948,Stjørdal stasjon,2026-09-09T17:12:00+02:00,2026-09-09T17:55:03+02:00,2026-09-09T17:55:03+02:00,2583.0,1,Fosslia fjellhall,ATB:Line:2_311,Stjørdal - Trondheim,311,bus,ATB:ServiceJourney:311_260106098642697_61,True,actual,False,Endret tilbud ved Vikelvvegen,Sydgående avkjøringsrampe fra E6 ved Reppe er stengt frem til 21. september. Vikelvvegen og Ranheim fabrikker til sentrum blir ikke betjent av linje 311 i perioden. ,general,normal,2026-09-09T21:40:36.269499+02:00
NSR:StopPlace:60053,Halden stasjon,2026-09-09T07:47:00+02:00,2026-09-09T08:27:56+02:00,2026-09-09T08:27:56+02:00,2456.0,1,Göteborg C,VYG:Line:RE20,Oslo S-Halden-Göteborg (X-Border),RE20,rail,VYG:ServiceJourney:103-383_464567-R,True,actual,False,Forsinket,Toget kjørte 29 minutter forsinket fra Oslo S. Dette skyldes en tidligere stans.,incident,normal,2026-09-09T08:49:04.855668+02:00
NSR:StopPlace:58801,Sarpsborg stasjon,2026-09-09T07:25:00+02:00,2026-09-09T08:05:12+02:00,2026-09-09T08:05:12+02:00,2412.0,1,Göteborg C,VYG:Line:RE20,Oslo S-Halden-Göteborg (X-Border),RE20,rail,VYG:ServiceJourney:103-383_464567-R,True,actual,False,Forsinket | Toget kjører igjen,Toget kjørte 29 minutter forsinket fra Oslo S. Dette skyldes en tidligere stans. | Toget kjører igjen etter tidligere stans på Oslo S.,incident | general,normal | normal,2026-09-09T08:49:04.855668+02:00
NSR:StopPlace:59977,Trondheim S,2026-09-09T17:03:00+02:00,2026-09-09T17:41:55+02:00,2026-09-09T17:41:55+02:00,2335.0,1,Stjørdal stasjon,ATB:Line:2_311,Stjørdal - Trondheim,311,bus,ATB:ServiceJourney:311_260106098642783_65,True,actual,False,Endret tilbud ved Vikelvvegen,Sydgående avkjøringsrampe fra E6 ved Reppe er stengt frem til 21. september. Vikelvvegen og Ranheim fabrikker til sentrum blir ikke betjent av linje 311 i perioden. ,general,normal,2026-09-09T21:40:36.269499+02:00
NSR:StopPlace:206,Mariero stasjon,2026-09-09T18:14:00+02:00,2026-09-09T18:48:46+02:00,2026-09-09T18:48:46+02:00,2086.0,1,Skeiane,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3154_63199-R,True,actual,False,,,,,2026-09-09T21:40:36.269499+02:00
NSR:StopPlace:8,Paradis stasjon,2026-09-09T18:11:00+02:00,2026-09-09T18:45:44+02:00,2026-09-09T18:45:44+02:00,2084.0,1,Skeiane,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3154_63199-R,True,actual,False,,,,,2026-09-09T21:40:36.269499+02:00
NSR:StopPlace:61291,Stavanger stasjon,2026-09-09T18:09:00+02:00,2026-09-09T18:43:26+02:00,2026-09-09T18:43:26+02:00,2066.0,1,Skeiane,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3154_63199-R,True,actual,False,,,,,2026-09-09T21:40:36.269499+02:00
NSR:StopPlace:58794,Fredrikstad stasjon,2026-09-09T07:09:00+02:00,2026-09-09T07:43:20+02:00,2026-09-09T07:43:20+02:00,2060.0,1,Göteborg C,VYG:Line:RE20,Oslo S-Halden-Göteborg (X-Border),RE20,rail,VYG:ServiceJourney:103-383_464567-R,True,actual,False,Forsinket | Toget kjører igjen,Toget kjørte 29 minutter forsinket fra Oslo S. Dette skyldes en tidligere stans. | Toget kjører igjen etter tidligere stans på Oslo S.,incident | general,normal | normal,2026-09-09T08:49:04.855668+02:00
NSR:StopPlace:58925,Gausel stasjon,2026-09-09T18:20:00+02:00,2026-09-09T18:54:14+02:00,2026-09-09T18:54:14+02:00,2054.0,1,Skeiane,GOA:Line:59,Jærbanen,L5,rail,GOA:ServiceJourney:3154_63199-R,True,actual,False,,,,,2026-09-09T21:40:36.269499+02:00
NSR:StopPlace:58932,Hommelvik stasjon,2026-09-09T17:34:00+02:00,2026-09-09T18:06:54+02:00,2026-09-09T18:06:54+02:00,1974.0,1,Marienborg via Brattøra,ATB:Line:2_70,Stjørdal/Hommelvik- Trondheim,70,bus,ATB:ServiceJourney:70_251215112547000_78,True,actual,False,,,,,2026-09-09T21:40:36.269499+02:00
NSR:StopPlace:59952,Drammen stasjon,2026-09-09T17:00:00+02:00,2026-09-09T17:31:37+02:00,2026-09-09T17:31:37+02:00,1897.0,1,Bergen,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:67-LOD_444379-R,True,actual,False,Toget kjører igjen | Forsinket,Toget kjører igjen etter tidligere stans på Asker. | Toget kjørte 6 minutter forsinket fra Oslo S. Dette skyldes en teknisk feil med toget.,general | incident,normal | normal,2026-09-09T18:27:11.751447+02:00
NSR:StopPlace:59261,Trondheim lufthavn,2026-09-09T17:19:00+02:00,2026-09-09T17:50:27+02:00,2026-09-09T17:50:27+02:00,1887.0,1,Stjørdal stasjon,ATB:Line:2_70,Stjørdal/Hommelvik- Trondheim,70,bus,ATB:ServiceJourney:70_251215112546981_69,True,actual,False,,,,,2026-09-09T21:40:36.269499+02:00
NSR:StopPlace:58800,Råde stasjon,2026-09-09T06:57:00+02:00,2026-09-09T07:27:35+02:00,2026-09-09T07:27:35+02:00,1835.0,1,Göteborg C,VYG:Line:RE20,Oslo S-Halden-Göteborg (X-Border),RE20,rail,VYG:ServiceJourney:103-383_464567-R,True,actual,False,Forsinket | Toget kjører igjen,Toget kjørte 29 minutter forsinket fra Oslo S. Dette skyldes en tidligere stans. | Toget kjører igjen etter tidligere stans på Oslo S.,incident | general,normal | normal,2026-09-09T08:49:04.855668+02:00
NSR:StopPlace:59872,Oslo S,2026-09-09T06:11:00+02:00,2026-09-09T06:41:08+02:00,2026-09-09T06:41:08+02:00,1808.0,1,Göteborg C,VYG:Line:RE20,Oslo S-Halden-Göteborg (X-Border),RE20,rail,VYG:ServiceJourney:103-383_464567-R,True,actual,False,,,,,2026-09-09T08:49:04.855668+02:00
NSR:StopPlace:58834,Hokksund stasjon,2026-09-09T17:17:00+02:00,2026-09-09T17:46:54+02:00,2026-09-09T17:46:54+02:00,1794.0,1,Bergen,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:67-LOD_444379-R,True,actual,False,Toget kjører igjen | Forsinket,Toget kjører igjen etter tidligere stans på Asker. | Toget kjørte 6 minutter forsinket fra Oslo S. Dette skyldes en teknisk feil med toget.,general | incident,normal | normal,2026-09-09T21:40:36.269499+02:00
NSR:StopPlace:58831,Flå stasjon,2026-09-09T18:45:00+02:00,2026-09-09T19:14:32+02:00,2026-09-09T19:14:32+02:00,1772.0,1,Bergen,VYG:Line:F4,Oslo S-Bergen,F4,rail,VYG:ServiceJourney:67-LOD_444379-R,True,actual,False,Forsinket,Toget kjørte 6 minutter forsinket fra Oslo S. Dette skyldes en teknisk feil med toget.,incident,normal,2026-09-09T21:40:36.269499+02:00
