stationId,stationName,scheduledDeparture,expectedDeparture,actualDeparture,delaySeconds,isDelayed,destination,lineId,lineName,lineCode,transportMode,serviceJourneyId,realtime,delaySource,cancellation,situationSummary,situationDescription,situationReportType,situationSeverity,scrapedAt
NSR:StopPlace:58917,Marnardal stasjon,2026-09-21T20:26:00+02:00,2026-09-21T21:34:16+02:00,2026-09-21T21:34:16+02:00,4096.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58918,Nodeland stasjon,2026-09-21T20:08:00+02:00,2026-09-21T21:13:55+02:00,2026-09-21T21:13:55+02:00,3955.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58921,Vennesla stasjon,2026-09-21T19:39:00+02:00,2026-09-21T20:42:34+02:00,2026-09-21T20:42:34+02:00,3814.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58826,Reinsvoll stasjon,2026-09-21T07:03:00+02:00,2026-09-21T08:05:57+02:00,2026-09-21T08:05:57+02:00,3777.0,1,Raufoss-Gjøvik,INN:Line:46,Lena-Raufoss-Gjøvik-Kapp-Lena,B46,bus,INN:ServiceJourney:76821,True,actual,False,,,,,2026-09-21T09:18:09.590746+02:00
NSR:StopPlace:61608,Kristiansand stasjon,2026-09-21T19:59:00+02:00,2026-09-21T21:00:56+02:00,2026-09-21T21:00:56+02:00,3716.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:60603,Kongsberg stasjon,2026-09-21T19:17:00+02:00,2026-09-21T20:18:51+02:00,2026-09-21T20:18:51+02:00,3711.0,1,Oslo S,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:712-STV_63979-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58825,Raufoss stasjon,2026-09-21T07:15:00+02:00,2026-09-21T08:16:22+02:00,2026-09-21T08:16:22+02:00,3682.0,1,Gjøvik-Kapp,INN:Line:46,Lena-Raufoss-Gjøvik-Kapp-Lena,B46,bus,INN:ServiceJourney:76821,True,actual,False,,,,,2026-09-21T09:18:09.590746+02:00
NSR:StopPlace:58808,Kongsvinger stasjon,2026-09-21T07:35:00+02:00,2026-09-21T08:35:40+02:00,2026-09-21T08:35:40+02:00,3640.0,1,Charlottenberg,INN:Line:120,Kongsvinger - Charlottenberg,120,bus,INN:ServiceJourney:54578,True,actual,False,,,,,2026-09-21T09:18:09.590746+02:00
NSR:StopPlace:58882,Nordagutu stasjon,2026-09-21T18:41:00+02:00,2026-09-21T19:36:01+02:00,2026-09-21T19:36:01+02:00,3301.0,1,Oslo S,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:712-STV_63979-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:59952,Drammen stasjon,2026-09-21T06:57:00+02:00,2026-09-21T07:50:53+02:00,2026-09-21T07:50:53+02:00,3233.0,1,Lillehammer,VYG:Line:RE10,Drammen-Oslo S-Lillehammer,RE10,rail,VYG:ServiceJourney:307-SUD_444139-R,True,actual,False,,,,,2026-09-21T09:18:09.590746+02:00
NSR:StopPlace:58877,Bø stasjon,2026-09-21T18:27:00+02:00,2026-09-21T19:20:50+02:00,2026-09-21T19:20:50+02:00,3230.0,1,Oslo S,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:712-STV_63979-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58890,Nelaug stasjon,2026-09-21T18:54:00+02:00,2026-09-21T19:42:47+02:00,2026-09-21T19:42:47+02:00,2927.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58891,Vegårshei stasjon,2026-09-21T18:39:00+02:00,2026-09-21T19:26:34+02:00,2026-09-21T19:26:34+02:00,2854.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58878,Drangedal stasjon,2026-09-21T17:57:00+02:00,2026-09-21T18:44:03+02:00,2026-09-21T18:44:03+02:00,2823.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58880,Neslandsvatn stasjon,2026-09-21T18:09:00+02:00,2026-09-21T18:55:27+02:00,2026-09-21T18:55:27+02:00,2787.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58879,Lunde stasjon,2026-09-21T17:37:00+02:00,2026-09-21T18:23:15+02:00,2026-09-21T18:23:15+02:00,2775.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58889,Gjerstad stasjon,2026-09-21T18:22:00+02:00,2026-09-21T19:07:56+02:00,2026-09-21T19:07:56+02:00,2756.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58858,Nittedal stasjon,2026-09-21T15:06:00+02:00,2026-09-21T15:50:53+02:00,2026-09-21T15:50:53+02:00,2693.0,1,Oslo S,VYG:Line:RE30,Oslo S-Gjøvik,RE30,rail,VYG:ServiceJourney:1220_443112-R,True,actual,False,Forsinket | Toget kjører igjen,Toget kjørte 34 minutter forsinket fra Harestua. Dette skyldes en tidligere stans. | Toget kjører igjen etter tidligere stans mellom Harestua og Nittedal.,incident | general,normal | normal,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:58879,Lunde stasjon,2026-09-21T18:15:00+02:00,2026-09-21T18:56:10+02:00,2026-09-21T18:56:10+02:00,2470.0,1,Oslo S,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:712-STV_63979-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:17,Ringebu stasjon,2026-09-21T13:57:00+02:00,2026-09-21T14:36:05+02:00,2026-09-21T14:36:05+02:00,2345.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:44-TND_47992-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:425,Vinstra stasjon,2026-09-21T13:39:00+02:00,2026-09-21T14:16:53+02:00,2026-09-21T14:16:53+02:00,2273.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:44-TND_47992-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:4,Otta stasjon,2026-09-21T13:15:00+02:00,2026-09-21T13:52:37+02:00,2026-09-21T13:52:37+02:00,2257.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:44-TND_47992-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:58816,Dombås stasjon,2026-09-21T12:43:00+02:00,2026-09-21T13:19:42+02:00,2026-09-21T13:19:42+02:00,2202.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:44-TND_47992-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:60045,Hamar stasjon,2026-09-21T15:30:00+02:00,2026-09-21T16:05:09+02:00,2026-09-21T16:05:09+02:00,2109.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:44-TND_47992-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:420,Lillehammer stasjon,2026-09-21T14:42:00+02:00,2026-09-21T15:15:41+02:00,2026-09-21T15:15:41+02:00,2021.0,1,Oslo S,SJN:Line:21,Dovrebanen,F6,rail,SJN:ServiceJourney:44-TND_47992-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:58917,Marnardal stasjon,2026-09-21T14:45:00+02:00,2026-09-21T15:16:21+02:00,2026-09-21T15:16:21+02:00,1881.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:709-LOD_73757-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:58877,Bø stasjon,2026-09-21T17:26:00+02:00,2026-09-21T17:56:03+02:00,2026-09-21T17:56:03+02:00,1803.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:715-LOD_63248-R,True,actual,False,,,,,2026-09-21T21:47:01.019929+02:00
NSR:StopPlace:58891,Vegårshei stasjon,2026-09-21T12:39:00+02:00,2026-09-21T13:08:10+02:00,2026-09-21T13:08:10+02:00,1750.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:709-LOD_73757-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:58880,Neslandsvatn stasjon,2026-09-21T12:08:00+02:00,2026-09-21T12:36:57+02:00,2026-09-21T12:36:57+02:00,1737.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:709-LOD_73757-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:58921,Vennesla stasjon,2026-09-21T13:44:00+02:00,2026-09-21T14:12:13+02:00,2026-09-21T14:12:13+02:00,1693.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:709-LOD_73757-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:58890,Nelaug stasjon,2026-09-21T12:55:00+02:00,2026-09-21T13:22:34+02:00,2026-09-21T13:22:34+02:00,1654.0,1,Stavanger,GOA:Line:50,Sørtoget region,F5,rail,GOA:ServiceJourney:709-LOD_73757-R,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:58921,Vennesla stasjon,2026-09-21T15:48:00+02:00,2026-09-21T16:14:39+02:00,2026-09-21T16:14:39+02:00,1599.0,1,Kristiansand,AKT:Line:31,Kvadraturen - Sødal - Vennesla,31,bus,AKT:ServiceJourney:94309_212_50_111960_114660_3950001,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
NSR:StopPlace:58893,Grovane stasjon,2026-09-21T15:36:00+02:00,2026-09-21T16:02:15+02:00,2026-09-21T16:02:15+02:00,1575.0,1,Kristiansand,AKT:Line:31,Kvadraturen - Sødal - Vennesla,31,bus,AKT:ServiceJourney:94309_212_50_111960_114660_3950001,True,actual,False,,,,,2026-09-21T16:35:18.213954+02:00
